first_gap,gap_step,window_total,n_target_peaks,n_matched,frac_matched,total_abs_centre_residual,rms_centre_residual,mean_abs_centre_residual,anchor_mjd
665.0,23.0,150.0,7,3,0.42857142857142855,88.0,37.90338595253288,29.333333333333332,50014.067
661.0,24.0,150.0,7,3,0.42857142857142855,89.0,31.942656954820357,29.666666666666668,50014.067
661.0,30.0,150.0,7,3,0.42857142857142855,89.0,32.624121954978854,29.666666666666668,50014.067
661.0,30.0,200.0,7,3,0.42857142857142855,89.0,32.624121954978854,29.666666666666668,50014.067
661.0,30.0,250.0,7,3,0.42857142857142855,89.0,32.624121954978854,29.666666666666668,50014.067
653.0,29.0,150.0,7,3,0.42857142857142855,89.0,34.50120770833006,29.666666666666668,50014.067
653.0,29.0,200.0,7,3,0.42857142857142855,89.0,34.50120770833006,29.666666666666668,50014.067
653.0,29.0,250.0,7,3,0.42857142857142855,89.0,34.50120770833006,29.666666666666668,50014.067
667.0,19.0,150.0,7,3,0.42857142857142855,90.0,30.21037349432586,30.0,50014.067
657.0,25.0,150.0,7,3,0.42857142857142855,90.0,30.670289641062514,30.0,50014.067
657.0,26.0,150.0,7,3,0.42857142857142855,91.0,32.25419869309007,30.333333333333332,50014.067
653.0,26.0,150.0,7,3,0.42857142857142855,91.0,34.60732099811638,30.333333333333332,50014.067
669.0,22.0,150.0,7,3,0.42857142857142855,92.0,43.94693770142959,30.666666666666668,50014.067
655.0,28.0,150.0,7,3,0.42857142857142855,93.0,36.62876829305985,31.0,50014.067
655.0,28.0,200.0,7,3,0.42857142857142855,93.0,36.62876829305985,31.0,50014.067
655.0,28.0,250.0,7,3,0.42857142857142855,93.0,36.62876829305985,31.0,50014.067
665.0,29.0,150.0,7,3,0.42857142857142855,97.0,38.9657969677682,32.333333333333336,50014.067
665.0,29.0,200.0,7,3,0.42857142857142855,97.0,38.9657969677682,32.333333333333336,50014.067
665.0,29.0,250.0,7,3,0.42857142857142855,97.0,38.9657969677682,32.333333333333336,50014.067
657.0,27.0,150.0,7,3,0.42857142857142855,97.0,39.13651321549566,32.333333333333336,50014.067
657.0,27.0,200.0,7,3,0.42857142857142855,97.0,39.13651321549566,32.333333333333336,50014.067
662.0,30.0,150.0,7,3,0.42857142857142855,98.0,36.97747061838239,32.666666666666664,50014.067
662.0,30.0,200.0,7,3,0.42857142857142855,98.0,36.97747061838239,32.666666666666664,50014.067
662.0,30.0,250.0,7,3,0.42857142857142855,98.0,36.97747061838239,32.666666666666664,50014.067
670.0,27.0,150.0,7,3,0.42857142857142855,98.0,39.41235001028654,32.666666666666664,50014.067
670.0,27.0,200.0,7,3,0.42857142857142855,98.0,39.41235001028654,32.666666666666664,50014.067
670.0,27.0,250.0,7,3,0.42857142857142855,98.0,39.41235001028654,32.666666666666664,50014.067
650.0,30.0,150.0,7,3,0.42857142857142855,100.0,37.193189340702325,33.333333333333336,50014.067
650.0,30.0,200.0,7,3,0.42857142857142855,100.0,37.193189340702325,33.333333333333336,50014.067
650.0,30.0,250.0,7,3,0.42857142857142855,100.0,37.193189340702325,33.333333333333336,50014.067
663.0,23.0,150.0,7,3,0.42857142857142855,102.0,38.961519477556315,34.0,50014.067
668.0,28.0,150.0,7,3,0.42857142857142855,102.0,41.352146256270665,34.0,50014.067
668.0,28.0,200.0,7,3,0.42857142857142855,102.0,41.352146256270665,34.0,50014.067
668.0,28.0,250.0,7,3,0.42857142857142855,102.0,41.352146256270665,34.0,50014.067
652.0,29.0,150.0,7,3,0.42857142857142855,104.0,39.02136167109839,34.666666666666664,50014.067
652.0,29.0,200.0,7,3,0.42857142857142855,104.0,39.02136167109839,34.666666666666664,50014.067
652.0,29.0,250.0,7,3,0.42857142857142855,104.0,39.02136167109839,34.666666666666664,50014.067
669.0,18.0,150.0,7,3,0.42857142857142855,105.0,36.13400983376557,35.0,50014.067
669.0,18.0,200.0,7,3,0.42857142857142855,105.0,36.13400983376557,35.0,50014.067
666.0,29.0,150.0,7,3,0.42857142857142855,106.0,43.65012409298894,35.333333333333336,50014.067
666.0,29.0,200.0,7,3,0.42857142857142855,106.0,43.65012409298894,35.333333333333336,50014.067
666.0,29.0,250.0,7,3,0.42857142857142855,106.0,43.65012409298894,35.333333333333336,50014.067
666.0,19.0,150.0,7,3,0.42857142857142855,107.0,35.9119293086109,35.666666666666664,50014.067
663.0,30.0,150.0,7,3,0.42857142857142855,107.0,41.541144262847006,35.666666666666664,50014.067
663.0,30.0,200.0,7,3,0.42857142857142855,107.0,41.541144262847006,35.666666666666664,50014.067
663.0,30.0,250.0,7,3,0.42857142857142855,107.0,41.541144262847006,35.666666666666664,50014.067
654.0,28.0,150.0,7,3,0.42857142857142855,108.0,41.23913998456644,36.0,50014.067
654.0,28.0,200.0,7,3,0.42857142857142855,108.0,41.23913998456644,36.0,50014.067
654.0,28.0,250.0,7,3,0.42857142857142855,108.0,41.23913998456644,36.0,50014.067
656.0,25.0,150.0,7,3,0.42857142857142855,110.0,37.00450423034111,36.666666666666664,50014.067
652.0,26.0,150.0,7,3,0.42857142857142855,111.0,39.16205646626166,37.0,50014.067
656.0,27.0,150.0,7,3,0.42857142857142855,112.0,43.7873649964614,37.333333333333336,50014.067
650.0,27.0,150.0,7,3,0.42857142857142855,116.0,40.824829046386306,38.666666666666664,50014.067
650.0,27.0,200.0,7,3,0.42857142857142855,116.0,40.824829046386306,38.666666666666664,50014.067
664.0,30.0,150.0,7,3,0.42857142857142855,116.0,46.25292783525529,38.666666666666664,50014.067
664.0,30.0,200.0,7,3,0.42857142857142855,116.0,46.25292783525529,38.666666666666664,50014.067
664.0,30.0,250.0,7,3,0.42857142857142855,116.0,46.25292783525529,38.666666666666664,50014.067
669.0,28.0,150.0,7,3,0.42857142857142855,117.0,46.10495273467555,39.0,50014.067
669.0,28.0,200.0,7,3,0.42857142857142855,117.0,46.10495273467555,39.0,50014.067
669.0,28.0,250.0,7,3,0.42857142857142855,117.0,46.10495273467555,39.0,50014.067
651.0,29.0,150.0,7,3,0.42857142857142855,119.0,43.70736017346888,39.666666666666664,50014.067
651.0,29.0,200.0,7,3,0.42857142857142855,119.0,43.70736017346888,39.666666666666664,50014.067
651.0,29.0,250.0,7,3,0.42857142857142855,119.0,43.70736017346888,39.666666666666664,50014.067
651.0,27.0,150.0,7,3,0.42857142857142855,120.0,40.75127809856602,40.0,50014.067
651.0,27.0,200.0,7,3,0.42857142857142855,120.0,40.75127809856602,40.0,50014.067
667.0,29.0,150.0,7,3,0.42857142857142855,121.0,48.45272610149677,40.333333333333336,50014.067
667.0,29.0,200.0,7,3,0.42857142857142855,121.0,48.45272610149677,40.333333333333336,50014.067
667.0,29.0,250.0,7,3,0.42857142857142855,121.0,48.45272610149677,40.333333333333336,50014.067
668.0,18.0,150.0,7,3,0.42857142857142855,122.0,42.245315322135625,40.666666666666664,50014.067
668.0,18.0,200.0,7,3,0.42857142857142855,122.0,42.245315322135625,40.666666666666664,50014.067
653.0,28.0,150.0,7,3,0.42857142857142855,123.0,45.98912915026767,41.0,50014.067
653.0,28.0,200.0,7,3,0.42857142857142855,123.0,45.98912915026767,41.0,50014.067
665.0,19.0,150.0,7,3,0.42857142857142855,124.0,41.75324338699131,41.333333333333336,50014.067
652.0,27.0,150.0,7,3,0.42857142857142855,124.0,42.11096452627668,41.333333333333336,50014.067
665.0,30.0,150.0,7,3,0.42857142857142855,125.0,51.07184482014854,41.666666666666664,50014.067
665.0,30.0,200.0,7,3,0.42857142857142855,125.0,51.07184482014854,41.666666666666664,50014.067
665.0,30.0,250.0,7,3,0.42857142857142855,125.0,51.07184482014854,41.666666666666664,50014.067
662.0,20.0,150.0,7,3,0.42857142857142855,126.0,42.38710495736488,42.0,50014.067
655.0,27.0,150.0,7,3,0.42857142857142855,127.0,48.562674281111555,42.333333333333336,50014.067
653.0,27.0,150.0,7,3,0.42857142857142855,128.0,44.773504069557326,42.666666666666664,50014.067
654.0,27.0,150.0,7,3,0.42857142857142855,132.0,48.52490769354092,44.0,50014.067
670.0,28.0,150.0,7,3,0.42857142857142855,132.0,50.95749863039459,44.0,50014.067
670.0,28.0,200.0,7,3,0.42857142857142855,132.0,50.95749863039459,44.0,50014.067
670.0,28.0,250.0,7,3,0.42857142857142855,132.0,50.95749863039459,44.0,50014.067
650.0,29.0,150.0,7,3,0.42857142857142855,134.0,48.51116709927039,44.666666666666664,50014.067
650.0,29.0,200.0,7,3,0.42857142857142855,134.0,48.51116709927039,44.666666666666664,50014.067
650.0,29.0,250.0,7,3,0.42857142857142855,134.0,48.51116709927039,44.666666666666664,50014.067
668.0,29.0,150.0,7,3,0.42857142857142855,136.0,53.34166601572671,45.333333333333336,50014.067
668.0,29.0,200.0,7,3,0.42857142857142855,136.0,53.34166601572671,45.333333333333336,50014.067
668.0,29.0,250.0,7,3,0.42857142857142855,136.0,53.34166601572671,45.333333333333336,50014.067
670.0,17.0,150.0,7,3,0.42857142857142855,137.0,50.016663889814424,45.666666666666664,50014.067
670.0,17.0,200.0,7,3,0.42857142857142855,137.0,50.016663889814424,45.666666666666664,50014.067
670.0,17.0,250.0,7,3,0.42857142857142855,137.0,50.016663889814424,45.666666666666664,50014.067
652.0,28.0,150.0,7,3,0.42857142857142855,138.0,50.839617097954886,46.0,50014.067
652.0,28.0,200.0,7,3,0.42857142857142855,138.0,50.839617097954886,46.0,50014.067
667.0,18.0,150.0,7,3,0.42857142857142855,139.0,48.37699177639442,46.333333333333336,50014.067
667.0,18.0,200.0,7,3,0.42857142857142855,139.0,48.37699177639442,46.333333333333336,50014.067
657.0,4.0,250.0,7,3,0.42857142857142855,139.0,62.27091348829457,46.333333333333336,50014.067
666.0,30.0,150.0,7,3,0.42857142857142855,140.0,55.97023018236272,46.666666666666664,50014.067
666.0,30.0,200.0,7,3,0.42857142857142855,140.0,55.97023018236272,46.666666666666664,50014.067
666.0,30.0,250.0,7,3,0.42857142857142855,140.0,55.97023018236272,46.666666666666664,50014.067
664.0,19.0,150.0,7,3,0.42857142857142855,141.0,47.68298089115934,47.0,50014.067
664.0,19.0,200.0,7,3,0.42857142857142855,141.0,47.68298089115934,47.0,50014.067
663.0,3.0,200.0,7,3,0.42857142857142855,142.0,58.00574684172825,47.333333333333336,50014.067
663.0,3.0,250.0,7,3,0.42857142857142855,142.0,58.00574684172825,47.333333333333336,50014.067
656.0,4.0,250.0,7,3,0.42857142857142855,142.0,62.70034555991963,47.333333333333336,50014.067
661.0,20.0,150.0,7,3,0.42857142857142855,143.0,47.9756882875761,47.666666666666664,50014.067
658.0,21.0,150.0,7,3,0.42857142857142855,145.0,49.23751956926073,48.333333333333336,50014.067
670.0,2.0,150.0,7,3,0.42857142857142855,146.0,58.850092041842494,48.666666666666664,50014.067
670.0,2.0,200.0,7,3,0.42857142857142855,146.0,58.850092041842494,48.666666666666664,50014.067
669.0,2.0,150.0,7,3,0.42857142857142855,149.0,56.42989751305006,49.666666666666664,50014.067
669.0,2.0,200.0,7,3,0.42857142857142855,149.0,56.42989751305006,49.666666666666664,50014.067
669.0,2.0,250.0,7,3,0.42857142857142855,149.0,56.42989751305006,49.666666666666664,50014.067
662.0,3.0,200.0,7,3,0.42857142857142855,149.0,57.91085102695924,49.666666666666664,50014.067
662.0,3.0,250.0,7,3,0.42857142857142855,149.0,57.91085102695924,49.666666666666664,50014.067
655.0,4.0,250.0,7,3,0.42857142857142855,149.0,64.71733410249014,49.666666666666664,50014.067
670.0,11.0,200.0,7,3,0.42857142857142855,150.0,62.79065747917174,50.0,50014.067
670.0,11.0,250.0,7,3,0.42857142857142855,150.0,62.79065747917174,50.0,50014.067
669.0,29.0,150.0,7,3,0.42857142857142855,151.0,58.29522564784644,50.333333333333336,50014.067
669.0,29.0,200.0,7,3,0.42857142857142855,151.0,58.29522564784644,50.333333333333336,50014.067
669.0,29.0,250.0,7,3,0.42857142857142855,151.0,58.29522564784644,50.333333333333336,50014.067
664.0,3.0,200.0,7,3,0.42857142857142855,153.0,59.824744044584094,51.0,50014.067
664.0,3.0,250.0,7,3,0.42857142857142855,153.0,59.824744044584094,51.0,50014.067
669.0,17.0,200.0,7,3,0.42857142857142855,154.0,56.20794724354674,51.333333333333336,50014.067
669.0,17.0,250.0,7,3,0.42857142857142855,154.0,56.20794724354674,51.333333333333336,50014.067
667.0,30.0,150.0,7,3,0.42857142857142855,155.0,60.92892033618627,51.666666666666664,50014.067
667.0,30.0,200.0,7,3,0.42857142857142855,155.0,60.92892033618627,51.666666666666664,50014.067
667.0,30.0,250.0,7,3,0.42857142857142855,155.0,60.92892033618627,51.666666666666664,50014.067
669.0,11.0,250.0,7,3,0.42857142857142855,155.0,66.01767440112786,51.666666666666664,50014.067
666.0,18.0,150.0,7,3,0.42857142857142855,156.0,54.5221667458903,52.0,50014.067
666.0,18.0,200.0,7,3,0.42857142857142855,156.0,54.5221667458903,52.0,50014.067
666.0,18.0,250.0,7,3,0.42857142857142855,156.0,54.5221667458903,52.0,50014.067
668.0,2.0,150.0,7,3,0.42857142857142855,156.0,55.75541827182957,52.0,50014.067
668.0,2.0,200.0,7,3,0.42857142857142855,156.0,55.75541827182957,52.0,50014.067
668.0,2.0,250.0,7,3,0.42857142857142855,156.0,55.75541827182957,52.0,50014.067
661.0,3.0,200.0,7,3,0.42857142857142855,156.0,59.54829972383762,52.0,50014.067
661.0,3.0,250.0,7,3,0.42857142857142855,156.0,59.54829972383762,52.0,50014.067
663.0,19.0,150.0,7,3,0.42857142857142855,158.0,53.67184240052382,52.666666666666664,50014.067
663.0,19.0,200.0,7,3,0.42857142857142855,158.0,53.67184240052382,52.666666666666664,50014.067
660.0,20.0,150.0,7,3,0.42857142857142855,160.0,53.696678978623375,53.333333333333336,50014.067
660.0,20.0,200.0,7,3,0.42857142857142855,160.0,53.696678978623375,53.333333333333336,50014.067
658.0,4.0,200.0,7,3,0.42857142857142855,160.0,63.46127428072441,53.333333333333336,50014.067
658.0,4.0,250.0,7,3,0.42857142857142855,160.0,63.46127428072441,53.333333333333336,50014.067
657.0,21.0,150.0,7,3,0.42857142857142855,162.0,54.595482108565236,54.0,50014.067
667.0,2.0,200.0,7,3,0.42857142857142855,163.0,56.88878038184097,54.333333333333336,50014.067
667.0,2.0,250.0,7,3,0.42857142857142855,163.0,56.88878038184097,54.333333333333336,50014.067
660.0,3.0,200.0,7,3,0.42857142857142855,163.0,62.782694006124544,54.333333333333336,50014.067
660.0,3.0,250.0,7,3,0.42857142857142855,163.0,62.782694006124544,54.333333333333336,50014.067
670.0,29.0,200.0,7,3,0.42857142857142855,166.0,63.298235889056706,55.333333333333336,50014.067
670.0,29.0,250.0,7,3,0.42857142857142855,166.0,63.298235889056706,55.333333333333336,50014.067
652.0,5.0,250.0,7,3,0.42857142857142855,167.0,69.34214687571573,55.666666666666664,50014.067
666.0,2.0,200.0,7,3,0.42857142857142855,170.0,59.727157418826934,56.666666666666664,50014.067
666.0,2.0,250.0,7,3,0.42857142857142855,170.0,59.727157418826934,56.666666666666664,50014.067
668.0,30.0,200.0,7,3,0.42857142857142855,170.0,65.93431074435625,56.666666666666664,50014.067
668.0,30.0,250.0,7,3,0.42857142857142855,170.0,65.93431074435625,56.666666666666664,50014.067
659.0,3.0,200.0,7,3,0.42857142857142855,170.0,67.38446903157038,56.666666666666664,50014.067
659.0,3.0,250.0,7,3,0.42857142857142855,170.0,67.38446903157038,56.666666666666664,50014.067
668.0,17.0,200.0,7,3,0.42857142857142855,171.0,62.39925213227052,57.0,50014.067
668.0,17.0,250.0,7,3,0.42857142857142855,171.0,62.39925213227052,57.0,50014.067
650.0,23.0,150.0,7,3,0.42857142857142855,173.0,59.511903571190416,57.666666666666664,50014.067
665.0,18.0,200.0,7,3,0.42857142857142855,173.0,60.67673909058286,57.666666666666664,50014.067
665.0,18.0,250.0,7,3,0.42857142857142855,173.0,60.67673909058286,57.666666666666664,50014.067
665.0,3.0,200.0,7,3,0.42857142857142855,174.0,63.219195397178744,58.0,50014.067
662.0,19.0,150.0,7,3,0.42857142857142855,175.0,59.70203793283219,58.333333333333336,50014.067
662.0,19.0,200.0,7,3,0.42857142857142855,175.0,59.70203793283219,58.333333333333336,50014.067
662.0,19.0,250.0,7,3,0.42857142857142855,175.0,59.70203793283219,58.333333333333336,50014.067
668.0,11.0,250.0,7,3,0.42857142857142855,176.0,70.06663495083329,58.666666666666664,50014.067
659.0,20.0,150.0,7,3,0.42857142857142855,177.0,59.511903571190416,59.0,50014.067
659.0,20.0,200.0,7,3,0.42857142857142855,177.0,59.511903571190416,59.0,50014.067
665.0,2.0,200.0,7,3,0.42857142857142855,177.0,64.04425553214486,59.0,50014.067
665.0,2.0,250.0,7,3,0.42857142857142855,177.0,64.04425553214486,59.0,50014.067
656.0,21.0,150.0,7,3,0.42857142857142855,179.0,60.113781004580524,59.666666666666664,50014.067
653.0,22.0,150.0,7,3,0.42857142857142855,181.0,61.48441536953355,60.333333333333336,50014.067
659.0,4.0,200.0,7,3,0.42857142857142855,181.0,66.18408670770741,60.333333333333336,50014.067
659.0,4.0,250.0,7,3,0.42857142857142855,181.0,66.18408670770741,60.333333333333336,50014.067
664.0,2.0,200.0,7,3,0.42857142857142855,184.0,69.56531702891415,61.333333333333336,50014.067
664.0,2.0,250.0,7,3,0.42857142857142855,184.0,69.56531702891415,61.333333333333336,50014.067
669.0,30.0,200.0,7,3,0.42857142857142855,185.0,70.97652193977011,61.666666666666664,50014.067
669.0,30.0,250.0,7,3,0.42857142857142855,185.0,70.97652193977011,61.666666666666664,50014.067
664.0,12.0,250.0,7,3,0.42857142857142855,185.0,76.8396598986053,61.666666666666664,50014.067
670.0,16.0,250.0,7,3,0.42857142857142855,186.0,70.96947700713784,62.0,50014.067
667.0,17.0,200.0,7,3,0.42857142857142855,188.0,68.59057272443981,62.666666666666664,50014.067
667.0,17.0,250.0,7,3,0.42857142857142855,188.0,68.59057272443981,62.666666666666664,50014.067
653.0,5.0,250.0,7,3,0.42857142857142855,188.0,71.3909424693824,62.666666666666664,50014.067
664.0,18.0,200.0,7,3,0.42857142857142855,190.0,66.83811287980333,63.333333333333336,50014.067
664.0,18.0,250.0,7,3,0.42857142857142855,190.0,66.83811287980333,63.333333333333336,50014.067
665.0,12.0,250.0,7,3,0.42857142857142855,190.0,74.3460377783062,63.333333333333336,50014.067
663.0,12.0,250.0,7,3,0.42857142857142855,190.0,80.10409893798611,63.333333333333336,50014.067
670.0,1.0,200.0,7,3,0.42857142857142855,191.0,68.32520276832945,63.666666666666664,50014.067
670.0,1.0,250.0,7,3,0.42857142857142855,191.0,68.32520276832945,63.666666666666664,50014.067
663.0,2.0,200.0,7,3,0.42857142857142855,191.0,76.02850342689466,63.666666666666664,50014.067
663.0,2.0,250.0,7,3,0.42857142857142855,191.0,76.02850342689466,63.666666666666664,50014.067
661.0,19.0,200.0,7,3,0.42857142857142855,192.0,65.76219785459324,64.0,50014.067
661.0,19.0,250.0,7,3,0.42857142857142855,192.0,65.76219785459324,64.0,50014.067
658.0,20.0,150.0,7,3,0.42857142857142855,194.0,65.39622822966679,64.66666666666667,50014.067
658.0,20.0,200.0,7,3,0.42857142857142855,194.0,65.39622822966679,64.66666666666667,50014.067
666.0,3.0,200.0,7,3,0.42857142857142855,195.0,67.95341541575866,65.0,50014.067
666.0,12.0,250.0,7,3,0.42857142857142855,195.0,72.70259050863777,65.0,50014.067
655.0,21.0,150.0,7,3,0.42857142857142855,196.0,65.75205953681856,65.33333333333333,50014.067
655.0,21.0,200.0,7,3,0.42857142857142855,196.0,65.75205953681856,65.33333333333333,50014.067
667.0,11.0,250.0,7,3,0.42857142857142855,197.0,74.80418883101846,65.66666666666667,50014.067
669.0,1.0,250.0,7,3,0.42857142857142855,198.0,74.46251853561405,66.0,50014.067
667.0,12.0,250.0,7,3,0.42857142857142855,200.0,71.96758529597427,66.66666666666667,50014.067
670.0,30.0,200.0,7,3,0.42857142857142855,200.0,76.04823031033223,66.66666666666667,50014.067
670.0,30.0,250.0,7,3,0.42857142857142855,200.0,76.04823031033223,66.66666666666667,50014.067
660.0,4.0,200.0,7,3,0.42857142857142855,202.0,70.26141662866375,67.33333333333333,50014.067
651.0,4.0,200.0,7,3,0.42857142857142855,202.0,73.87827826905551,67.33333333333333,50014.067
669.0,16.0,250.0,7,3,0.42857142857142855,203.0,77.1340823933666,67.66666666666667,50014.067
668.0,12.0,200.0,7,3,0.42857142857142855,205.0,72.16878364870321,68.33333333333333,50014.067
668.0,12.0,250.0,7,3,0.42857142857142855,205.0,72.16878364870321,68.33333333333333,50014.067
666.0,17.0,250.0,7,3,0.42857142857142855,205.0,74.78190511971016,68.33333333333333,50014.067
668.0,1.0,250.0,7,3,0.42857142857142855,205.0,81.39000757668802,68.33333333333333,50014.067
663.0,18.0,200.0,7,3,0.42857142857142855,207.0,73.0045660672445,69.0,50014.067
663.0,18.0,250.0,7,3,0.42857142857142855,207.0,73.0045660672445,69.0,50014.067
662.0,2.0,250.0,7,3,0.42857142857142855,208.0,83.2145820554707,69.33333333333333,50014.067
660.0,19.0,200.0,7,3,0.42857142857142855,209.0,71.84474000695296,69.66666666666667,50014.067
660.0,19.0,250.0,7,3,0.42857142857142855,209.0,71.84474000695296,69.66666666666667,50014.067
654.0,5.0,250.0,7,3,0.42857142857142855,209.0,74.75515589799363,69.66666666666667,50014.067
669.0,12.0,200.0,7,3,0.42857142857142855,210.0,73.29847656443255,70.0,50014.067
669.0,12.0,250.0,7,3,0.42857142857142855,210.0,73.29847656443255,70.0,50014.067
657.0,20.0,200.0,7,3,0.42857142857142855,211.0,71.33255451288235,70.33333333333333,50014.067
657.0,20.0,250.0,7,3,0.42857142857142855,211.0,71.33255451288235,70.33333333333333,50014.067
654.0,21.0,200.0,7,3,0.42857142857142855,213.0,71.48193244916276,71.0,50014.067
651.0,22.0,200.0,7,3,0.42857142857142855,215.0,72.28877275667824,71.66666666666667,50014.067
670.0,12.0,200.0,7,3,0.42857142857142855,215.0,75.31489449858728,71.66666666666667,50014.067
670.0,12.0,250.0,7,3,0.42857142857142855,215.0,75.31489449858728,71.66666666666667,50014.067
667.0,3.0,200.0,7,3,0.42857142857142855,216.0,73.76991256603196,72.0,50014.067
650.0,4.0,200.0,7,3,0.42857142857142855,218.0,77.48118051071069,72.66666666666667,50014.067
666.0,11.0,250.0,7,3,0.42857142857142855,218.0,80.10826008180014,72.66666666666667,50014.067
665.0,17.0,250.0,7,3,0.42857142857142855,222.0,80.97324661063472,74.0,50014.067
661.0,4.0,200.0,7,3,0.42857142857142855,223.0,75.47405735306226,74.33333333333333,50014.067
662.0,18.0,250.0,7,3,0.42857142857142855,224.0,79.174911851335,74.66666666666667,50014.067
670.0,10.0,250.0,7,3,0.42857142857142855,225.0,79.6345821026686,75.0,50014.067
659.0,19.0,200.0,7,3,0.42857142857142855,226.0,77.94442464559818,75.33333333333333,50014.067
659.0,19.0,250.0,7,3,0.42857142857142855,226.0,77.94442464559818,75.33333333333333,50014.067
656.0,20.0,200.0,7,3,0.42857142857142855,228.0,77.30890418746515,76.0,50014.067
656.0,20.0,250.0,7,3,0.42857142857142855,228.0,77.30890418746515,76.0,50014.067
669.0,3.0,200.0,7,3,0.42857142857142855,229.0,76.51361534611557,76.33333333333333,50014.067
670.0,3.0,200.0,7,3,0.42857142857142855,229.0,77.25498905140905,76.33333333333333,50014.067
653.0,21.0,200.0,7,3,0.42857142857142855,230.0,77.28302961625319,76.66666666666667,50014.067
653.0,21.0,250.0,7,3,0.42857142857142855,230.0,77.28302961625319,76.66666666666667,50014.067
665.0,1.0,250.0,7,3,0.42857142857142855,230.0,87.74584510581303,76.66666666666667,50014.067
650.0,22.0,200.0,7,3,0.42857142857142855,232.0,77.86740867226374,77.33333333333333,50014.067
661.0,13.0,250.0,7,3,0.42857142857142855,235.0,85.25061094600241,78.33333333333333,50014.067
668.0,0.0,250.0,7,3,0.42857142857142855,235.0,85.53167054762035,78.33333333333333,50014.067
664.0,1.0,250.0,7,3,0.42857142857142855,235.0,86.0716755578357,78.33333333333333,50014.067
660.0,2.0,250.0,7,3,0.42857142857142855,235.0,87.0765946356042,78.33333333333333,50014.067
665.0,11.0,250.0,7,3,0.42857142857142855,239.0,85.87393861546897,79.66666666666667,50014.067
667.0,0.0,250.0,7,3,0.42857142857142855,240.0,84.4630096551147,80.0,50014.067
662.0,13.0,250.0,7,3,0.42857142857142855,240.0,84.8528137423857,80.0,50014.067
663.0,1.0,250.0,7,3,0.42857142857142855,240.0,85.04508608183465,80.0,50014.067
659.0,2.0,250.0,7,3,0.42857142857142855,240.0,86.09684469634568,80.0,50014.067
661.0,18.0,250.0,7,3,0.42857142857142855,241.0,85.34830597811144,80.33333333333333,50014.067
658.0,19.0,250.0,7,3,0.42857142857142855,243.0,84.05751998879498,81.0,50014.067
662.0,4.0,200.0,7,3,0.42857142857142855,244.0,81.60473842451388,81.33333333333333,50014.067
655.0,20.0,200.0,7,3,0.42857142857142855,245.0,83.31666499966659,81.66666666666667,50014.067
655.0,20.0,250.0,7,3,0.42857142857142855,245.0,83.31666499966659,81.66666666666667,50014.067
666.0,0.0,250.0,7,3,0.42857142857142855,245.0,84.06941576261052,81.66666666666667,50014.067
662.0,1.0,200.0,7,3,0.42857142857142855,245.0,84.68962943202274,81.66666666666667,50014.067
662.0,1.0,250.0,7,3,0.42857142857142855,245.0,84.68962943202274,81.66666666666667,50014.067
663.0,13.0,250.0,7,3,0.42857142857142855,245.0,85.25061094600241,81.66666666666667,50014.067
658.0,2.0,250.0,7,3,0.42857142857142855,245.0,85.78072821638514,81.66666666666667,50014.067
654.0,3.0,250.0,7,3,0.42857142857142855,245.0,87.32506322165857,81.66666666666667,50014.067
669.0,10.0,250.0,7,3,0.42857142857142855,246.0,86.44458726066466,82.0,50014.067
652.0,21.0,200.0,7,3,0.42857142857142855,247.0,83.1404434275722,82.33333333333333,50014.067
652.0,21.0,250.0,7,3,0.42857142857142855,247.0,83.1404434275722,82.33333333333333,50014.067
665.0,0.0,200.0,7,3,0.42857142857142855,250.0,84.36033823229177,83.33333333333333,50014.067
665.0,0.0,250.0,7,3,0.42857142857142855,250.0,84.36033823229177,83.33333333333333,50014.067
661.0,1.0,200.0,7,3,0.42857142857142855,250.0,85.01372438220392,83.33333333333333,50014.067
661.0,1.0,250.0,7,3,0.42857142857142855,250.0,85.01372438220392,83.33333333333333,50014.067
657.0,2.0,250.0,7,3,0.42857142857142855,250.0,86.13555208700605,83.33333333333333,50014.067
664.0,13.0,250.0,7,3,0.42857142857142855,250.0,86.43301838225175,83.33333333333333,50014.067
653.0,3.0,250.0,7,3,0.42857142857142855,250.0,87.70784837553973,83.33333333333333,50014.067
664.0,0.0,200.0,7,3,0.42857142857142855,255.0,85.32877591996736,85.0,50014.067
664.0,0.0,250.0,7,3,0.42857142857142855,255.0,85.32877591996736,85.0,50014.067
660.0,1.0,250.0,7,3,0.42857142857142855,255.0,86.0096893766433,85.0,50014.067
656.0,2.0,250.0,7,3,0.42857142857142855,255.0,87.15312195593837,85.0,50014.067
665.0,13.0,250.0,7,3,0.42857142857142855,255.0,88.3685464404615,85.0,50014.067
652.0,3.0,250.0,7,3,0.42857142857142855,255.0,88.74119674649424,85.0,50014.067
666.0,4.0,250.0,7,3,0.42857142857142855,259.0,90.79464007675048,86.33333333333333,50014.067
663.0,0.0,200.0,7,3,0.42857142857142855,260.0,86.95209409017512,86.66666666666667,50014.067
663.0,0.0,250.0,7,3,0.42857142857142855,260.0,86.95209409017512,86.66666666666667,50014.067
659.0,1.0,250.0,7,3,0.42857142857142855,260.0,87.65462528203138,86.66666666666667,50014.067
655.0,2.0,250.0,7,3,0.42857142857142855,260.0,88.81066002081808,86.66666666666667,50014.067
