lag_days,r,err,p_local,n_pairs,corr_method,shuffle_method,pc_column,p_global,p_zero_local,p_zero_global,segment_id,segment_label,segment_start,segment_end,segment_center,n_spin_points,n_pc_points
80.0,-0.5345809745809746,0.21062976979710984,0.03696303696303696,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
100.0,-0.39030228630228636,0.2095901687599521,0.07092907092907093,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
120.0,-0.18123565323565327,0.21386192509442709,0.32967032967032966,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
140.0,0.008145332145332146,0.21806437757668357,0.984015984015984,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
160.0,0.09957737157737157,0.22249398019373484,0.5494505494505495,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
180.0,0.09988776388776388,0.2300682403413717,0.5814185814185814,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
200.0,0.04607108207108208,0.24102092335956898,0.8261738261738262,1000,spearman,circular,PC1,0.15084915084915085,0.1008991008991009,0.6683316683316683,3,seg03_51995.1_52995.1,51995.067,52995.067,52495.067,1000,1401
-200.0,-0.16159485839524587,0.031213321968697142,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-180.0,-0.19443205560088067,0.030780252272341865,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-160.0,-0.20195666060026457,0.030827791618939292,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-140.0,-0.1947659038050516,0.029968057848813942,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-120.0,-0.17416056677758315,0.03080035938935022,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-100.0,-0.13630302760371377,0.03159101597573035,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-80.0,-0.10969415160094143,0.032591452154501835,0.001998001998001998,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-60.0,-0.08471697143522318,0.032711142404339526,0.006993006993006993,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-40.0,-0.05155961149621571,0.03262035527959372,0.1008991008991009,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-20.0,-0.024429284343862986,0.03140183605222401,0.43756243756243757,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
0.0,0.013286088125056142,0.032258574160665916,0.6883116883116883,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
20.0,0.07049431105068327,0.03181038510765454,0.024975024975024976,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
40.0,0.11924048348312107,0.031910769169116456,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
60.0,0.15373868279016545,0.03227655604870691,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
80.0,0.17229964508303147,0.032612478873974365,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
100.0,0.1769672916720186,0.03227268102567708,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
120.0,0.19805883992302203,0.03228268932257164,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
140.0,0.23773303894709735,0.032000516888845996,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
160.0,0.2600838344236409,0.0323320700766663,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
180.0,0.2452706340169878,0.03225166379363265,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
200.0,0.237104395629941,0.031853320407913166,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.6883116883116883,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-200.0,-0.16159485839524587,0.2346028472307744,0.6583416583416584,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-180.0,-0.19443205560088067,0.2353729719910464,0.5134865134865135,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-160.0,-0.20195666060026457,0.23448692651295883,0.45754245754245754,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-140.0,-0.1947659038050516,0.2335510925343379,0.46553446553446554,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-120.0,-0.17416056677758315,0.23336932766861054,0.5524475524475524,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-100.0,-0.13630302760371377,0.23212777384846625,0.7332667332667333,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-80.0,-0.10969415160094143,0.23029114197031147,0.8271728271728271,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-60.0,-0.08471697143522318,0.2292325418633038,0.8431568431568431,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-40.0,-0.05155961149621571,0.22928055147049387,0.916083916083916,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-20.0,-0.024429284343862986,0.23171759635832323,0.975024975024975,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
0.0,0.013286088125056142,0.2327445725676324,0.991008991008991,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
20.0,0.07049431105068327,0.23196773015461267,0.8961038961038961,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
40.0,0.11924048348312107,0.2310990599343089,0.8031968031968032,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
60.0,0.15373868279016545,0.23013267567431678,0.6473526473526473,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
80.0,0.17229964508303147,0.23085777464935786,0.5554445554445554,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
100.0,0.1769672916720186,0.23099568018004668,0.5344655344655345,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
120.0,0.19805883992302203,0.22888130414086222,0.44955044955044954,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
140.0,0.23773303894709735,0.22627902937821578,0.28471528471528473,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
160.0,0.2600838344236409,0.22352307052764384,0.22377622377622378,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
180.0,0.2452706340169878,0.2219767738306949,0.25874125874125875,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
200.0,0.237104395629941,0.2226885748104269,0.2817182817182817,1000,pearson,circular,PC1,0.6093906093906094,0.991008991008991,1.0,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-200.0,-0.16212409812409814,0.03187041199067367,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-180.0,-0.17675230475230477,0.032020314309699045,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-160.0,-0.18565309765309768,0.032775110368546294,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-140.0,-0.20880013680013682,0.032553495543637616,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-120.0,-0.21168754368754372,0.031878420906236084,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-100.0,-0.17475952275952278,0.031831394482473206,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-80.0,-0.1607989127989128,0.031545107490213366,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-60.0,-0.17903696303696304,0.031348347981913056,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-40.0,-0.16750718350718352,0.031382668453626215,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-20.0,-0.17983792783792785,0.03174469144966667,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
0.0,-0.1736846696846697,0.03261599476901414,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
20.0,-0.10847418047418048,0.033005583181834226,0.001998001998001998,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
40.0,-0.03703988503988505,0.03257197814006574,0.24375624375624375,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
60.0,0.01524828324828325,0.032192615744185,0.6123876123876124,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
80.0,0.038951258951258956,0.031719614071968306,0.21878121878121878,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
100.0,0.02403990003990004,0.0311428588421036,0.44455544455544455,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
120.0,0.01937487137487138,0.030782523276021958,0.5254745254745254,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
140.0,0.0608984768984769,0.031244247607671475,0.059940059940059943,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
160.0,0.10329255129255131,0.0314533909170115,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
180.0,0.09144867144867144,0.0315719063954445,0.002997002997002997,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
200.0,0.06254545454545454,0.031396487195329566,0.04995004995004995,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-200.0,-0.16212409812409814,0.16082866692482567,0.3696303696303696,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-180.0,-0.17675230475230477,0.161582599957769,0.2817182817182817,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-160.0,-0.18565309765309768,0.16199351653049723,0.2037962037962038,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-140.0,-0.20880013680013682,0.16113159176708236,0.12887112887112886,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-120.0,-0.21168754368754372,0.1605744527097986,0.12087912087912088,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-100.0,-0.17475952275952278,0.15973131318699862,0.2947052947052947,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-80.0,-0.1607989127989128,0.16014519847247657,0.3756243756243756,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-60.0,-0.17903696303696304,0.1604419981429469,0.25874125874125875,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-40.0,-0.16750718350718352,0.1597179779504876,0.31868131868131866,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-20.0,-0.17983792783792785,0.16097331077229263,0.24475524475524477,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
0.0,-0.1736846696846697,0.16226947640614542,0.2807192807192807,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
20.0,-0.10847418047418048,0.16322968524226705,0.4925074925074925,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
40.0,-0.03703988503988505,0.1646376894738327,0.7462537462537463,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
60.0,0.01524828324828325,0.16576457754232782,0.8751248751248751,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
80.0,0.038951258951258956,0.16509069495179945,0.7292707292707292,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
100.0,0.02403990003990004,0.16572728736053388,0.8151848151848152,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
120.0,0.01937487137487138,0.16558360173026235,0.8221778221778222,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
140.0,0.0608984768984769,0.1651035348427176,0.6003996003996004,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
160.0,0.10329255129255131,0.16440667496725914,0.4965034965034965,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
180.0,0.09144867144867144,0.16002891447065024,0.5144855144855145,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
200.0,0.06254545454545454,0.15640120208617972,0.5744255744255744,1000,spearman,circular,PC1,0.6633366633366633,0.2807192807192807,0.8061938061938062,4,seg04_52995.1_53995.1,52995.067,53995.067,53495.067,1000,1401
-200.0,0.3487116894887394,0.031788277709760206,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-180.0,0.37000759208833356,0.03183666408017923,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-160.0,0.33933565329662996,0.031479859203827676,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-140.0,0.3250389071859677,0.031866058543962274,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-120.0,0.3240686320585495,0.03208276574149078,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-100.0,0.32860993052175547,0.03158532931252513,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-80.0,0.36336492044909724,0.03169779295847007,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-60.0,0.41271721995259014,0.032237020946059194,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-40.0,0.4991908143000034,0.03192465532761163,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-20.0,0.5202467739850194,0.03188091319750868,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
0.0,0.465568824423895,0.03163816378902449,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
20.0,0.4469020654191456,0.03288769645772474,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
40.0,0.34222156149889194,0.03258171673654283,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
60.0,0.1520669258700911,0.03242138929078563,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
80.0,-0.008212240884306863,0.03180272528584723,0.7872127872127872,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
100.0,-0.16226969825521276,0.03157238287000522,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
120.0,-0.32333551697695184,0.0312755564560368,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
140.0,-0.4214339426579869,0.030611492575786676,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
160.0,-0.4469209151590606,0.030910001094150867,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
180.0,-0.4205174372096183,0.030579285886383548,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
200.0,-0.3620388383274368,0.03012336476669527,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-200.0,0.3487116894887394,0.2822124071732877,0.24475524475524477,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-180.0,0.37000759208833356,0.2856372924350864,0.18081918081918083,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-160.0,0.33933565329662996,0.2841293427074656,0.2887112887112887,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-140.0,0.3250389071859677,0.28307614644176676,0.37162837162837165,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-120.0,0.3240686320585495,0.28073058801023487,0.3596403596403596,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-100.0,0.32860993052175547,0.28021731961033813,0.31868131868131866,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-80.0,0.36336492044909724,0.2816902002490516,0.2017982017982018,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-60.0,0.41271721995259014,0.2809821161522868,0.1068931068931069,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-40.0,0.4991908143000034,0.2815629936565397,0.02097902097902098,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-20.0,0.5202467739850194,0.28331938279800506,0.01098901098901099,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
0.0,0.465568824423895,0.28385821904276376,0.03696303696303696,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
20.0,0.4469020654191456,0.2845106645408013,0.058941058941058944,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
40.0,0.34222156149889194,0.2797894578217347,0.2757242757242757,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
60.0,0.1520669258700911,0.2780349228021315,0.7392607392607392,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
80.0,-0.008212240884306863,0.28037729997710875,0.994005994005994,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
100.0,-0.16226969825521276,0.2807716409129678,0.7112887112887113,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
