MJD,PC1,PC2,PC3,dataset
55231.869,2.845146411990419,-0.3090609497621894,0.5039378707208498,DFB
55231.874,2.1377610532244105,0.13146549325882306,1.9025544199911686,AFB
55238.896,2.7927535352755783,-0.39121670763161664,0.3108625105849677,DFB
55238.901,2.2827425049533803,-0.23195413025376083,0.9633999311481167,AFB
55247.862,2.7742408568048247,-0.3411346328147012,0.005532024936106473,DFB
55247.867,2.0038563962903915,0.17654442697418277,-0.2528412978025291,AFB
55256.861,2.6145170917711393,-0.33450625469640904,0.015324861269122296,DFB
55256.866,1.4339159176122167,0.3637961159008792,-0.13389026776214652,AFB
55266.975,2.4248052814861243,-0.2623823849308316,0.10385604583802058,DFB
55285.77,1.8821713334580792,-0.5554350375921747,0.2363781450940293,DFB
55285.776,0.2797157134282145,-0.24936821175954885,-1.3190894763734062,AFB
55296.654,1.4888081092182224,-0.49394299102046907,-0.0588187745217754,DFB
55296.661,0.04125645930607129,-0.2516785299405678,-1.6972778278338179,AFB
55309.747,0.9509477267977755,-0.3495408430992439,-0.11687011670894533,DFB
55309.754,-0.5806586032666533,-0.5360075207484086,-1.5890579378589567,AFB
55316.753,0.6771459317911671,-0.27265294633437737,-0.1681052116442144,DFB
55316.758,-0.5569152324860045,0.014503733951308556,-2.099574417810702,AFB
55324.64,0.4421465715669302,-0.25395285295346137,-0.1791120289298399,DFB
55324.64,-0.33641281678721874,-0.007215516560342773,-1.6029393004042811,AFB
55331.717,0.28419674918461435,-0.2456364154128373,0.2767033855658507,DFB
55359.745,0.09318282169863429,-0.34769280406377073,0.8800926065722914,DFB
55373.485,0.01030142967308502,-0.26772991284318093,1.056536353066219,DFB
55386.664,-0.06811733805739852,-0.3088573532724933,1.20202336469238,DFB
55401.618,-0.1388703266760491,-0.24821873286778143,1.12412120609121,DFB
55412.233,-0.2022218341976091,-0.13527359994959018,1.00833900673605,DFB
55427.23,-0.3874739487581497,-0.02694799168405206,0.26103942083508536,DFB
55442.226,-0.5066315601351007,0.05389386989820909,-0.0800115392285848,DFB
55470.185,-0.6165818298420637,0.17211382738460887,0.06241820399723792,DFB
55484.348,-0.5479822418276428,0.30599541270871133,-0.23499076437901478,DFB
55487.203,-0.523753424861785,0.31640938148221887,-0.2019940533553333,DFB
55492.005,-0.5087049796047604,0.3484322749625277,-0.3562304050900378,DFB
55520.17,-0.5166788754180833,0.3597351531617093,-0.39187774419603943,DFB
55529.154,-0.516574436407926,0.36809016266312833,-0.36979531580060593,DFB
55539.886,-0.5229955247456013,0.3901655790977417,-0.35600001676316784,DFB
55550.097,-0.53587564180339,0.41261619543576705,-0.374679056047221,DFB
55551.129,-0.5376515747689514,0.41494539821993565,-0.3836783751423169,DFB
55555.121,-0.5396127506328354,0.40695135549402006,-0.43899211141532074,DFB
55562.065,-0.5079648578201891,0.28929120961364163,-0.2708342071592827,DFB
55568.958,-0.43337701821802715,0.3344240475993812,-0.1119787695108785,DFB
55574.903,-0.3633849506532165,0.31442156190236553,0.14162020562346897,DFB
55576.869,-0.33947225040530854,0.3394552025417258,0.15483962214002392,DFB
55583.907,-0.30115889607431984,0.585870506755526,0.03713833327985182,DFB
55588.942,-0.2870185467841776,0.7194301932167759,-0.033876848803291365,DFB
55592.863,-0.28811688951708825,0.6007313046383964,-0.06452786492592229,DFB
55598.004,-0.2764040710738729,0.6117021427498857,-0.09736868371376192,DFB
55602.873,-0.2985257373919171,0.547938321487869,-0.10315152628542103,DFB
55608.779,-0.3132839765729575,0.5123368186988464,0.027188081384348896,DFB
55612.838,-0.3613504305381254,0.49290034816196365,0.041446027609920645,DFB
55621.893,-0.49268108242586695,0.5295302661963909,0.2779787082101352,DFB
55625.873,-0.541575312973988,0.5517582442568272,0.29796801716332233,DFB
55634.892,-0.6361803635099786,0.4118939616252258,0.19337776239529683,DFB
55642.654,-0.6922846412828115,0.43629725530159785,-0.10216449029917939,DFB
55646.781,-0.7052228929921177,0.4647968682865041,-0.45939891418562917,DFB
55653.606,-0.7042640861863728,0.6174565691990777,-0.47423837856459106,DFB
55657.646,-0.7246333492515888,0.686013604913649,-0.6162787987217014,DFB
55661.774,-0.762311829642959,0.7281288671739451,-0.7085441864696472,DFB
55667.58,-0.7259420615533401,0.7575403977215881,-0.7155750096949319,DFB
55669.569,-0.7070950597541708,0.7814731896486647,-0.731218903262454,DFB
55673.727,-0.6503058988452427,0.8977721241247375,-0.7596682109982269,DFB
55676.613,-0.5980984020075594,0.9565255124293843,-0.7740542155505181,DFB
55681.617,-0.5230973505332743,1.0568906373098825,-0.7780681547272225,DFB
55686.857,-0.43412368570001064,1.1739137859527589,-0.8635014369660725,DFB
55690.613,-0.3853242076522562,1.2826629643799186,-0.9109903338311389,DFB
55693.695,-0.32778750874615076,1.4096827571908124,-1.0469697338977337,DFB
55696.602,-0.26736577530784195,1.5775277689733587,-1.1923644450462123,DFB
55707.524,-0.029948489686012426,2.436978644438894,-1.7152348504029569,DFB
55707.621,-0.0287175573569061,2.443446920449024,-1.7157006656504852,DFB
55708.676,-0.010698867871350663,2.5101018696476225,-1.6929597404932244,DFB
55710.628,0.027126908891491032,2.5778643440973408,-1.678139399486422,DFB
55729.558,0.16712783792227381,3.337379172745155,-1.7426734418122387,DFB
55731.509,0.1708432695167583,3.4246394138151275,-1.7170498252620245,DFB
55733.279,0.18151559625548233,3.500540972589364,-1.7426521569699094,DFB
55734.677,0.18059307571128455,3.570174873575972,-1.76876868126203,DFB
55736.442,0.17745024680573937,3.637310216903463,-1.727462784366512,DFB
55737.531,0.17796067191256282,3.6750505101572966,-1.6531934173983442,DFB
55738.688,0.18381182964756895,3.713478027857277,-1.5426137205198924,DFB
55740.605,0.19892676647715776,3.7508960076796685,-1.4151499844910747,DFB
55742.51,0.21808770957563595,3.772502749972332,-1.2799430496312147,DFB
55743.681,0.23249261031034602,3.7635135195448446,-1.1836020900283213,DFB
55745.347,0.25772843246219673,3.745854970878339,-1.0856707223646285,DFB
55746.516,0.26905709322491456,3.741106263923884,-1.0317496598340252,DFB
55748.432,0.2721204697227991,3.746828951517944,-0.974036860058279,DFB
55749.519,0.27799034304486175,3.7564502208428316,-0.9235965092474016,DFB
55750.676,0.2856564262339097,3.765879326102266,-0.89080542449709,DFB
55752.431,0.2961099801811616,3.7650455999598456,-0.8201471078364951,DFB
55753.556,0.2975949927347537,3.7812625156693924,-0.7264856010449922,DFB
55777.677,0.4223668959252843,3.881322907787339,0.14168481069327343,DFB
55779.607,0.43538980362468965,3.881405871929984,0.19996018942982527,DFB
55781.203,0.4462618784427184,3.885417425717871,0.2097305070043295,DFB
55783.156,0.46964025915767316,3.8968544880451517,0.18202426037426045,DFB
55784.641,0.4895514658631478,3.9026156080472743,0.07026891487204008,DFB
55786.236,0.5032595922739618,3.8979151879778837,0.06145749254423488,DFB
55787.578,0.5150332135340315,3.8964786818095964,0.056774670497302525,DFB
55794.132,0.5314156105633938,4.045082905724261,0.022716883785603808,DFB
55796.116,0.5399890350034469,4.074431975137419,0.02753832324470187,DFB
55798.158,0.5368128689657031,4.0601928341036375,0.01608414426494456,DFB
55800.168,0.5227885456421738,4.0430613382397285,0.06615347674893332,DFB
55802.519,0.5200600896399307,4.048643867942747,0.12612327755155953,DFB
55805.136,0.5113458696345005,4.040385988753353,0.2765287704726395,DFB
55807.129,0.5224532225993201,4.058207157114062,0.35526087114134064,DFB
55808.479,0.5407262872109903,4.042434615963599,0.36439683435579445,DFB
55828.488,0.8797426483319376,3.635936148221215,1.042404152575493,DFB
55830.398,0.9054574133785165,3.6159588817477326,1.0375514210584535,DFB
55834.256,0.9701116309751499,3.55772075822744,1.0334624478206824,DFB
55835.417,0.989519858333557,3.5482061205022317,1.0265623792059748,DFB
55837.263,1.0157720221233333,3.500083445522493,0.9966493899791328,DFB
55838.277,1.037114926867819,3.484238961172383,0.9652352146287583,DFB
55839.445,1.040363519573083,3.4557460571325356,0.9349120443531101,DFB
55840.342,1.042612117331634,3.4165155169017587,0.93206050210508,DFB
55843.289,1.0507461640580282,3.2956089180802293,0.9490932329346612,DFB
55845.167,1.0542896408792721,3.2197029662503254,1.050438563874463,DFB
55846.302,1.0576707644622652,3.1826681482383634,1.105133457256073,DFB
55848.149,1.0556999758117471,3.121923879039287,1.2126880737062813,DFB
55849.279,1.060207662870797,3.086713795467824,1.316455299231332,DFB
55850.4,1.06413814853448,3.0730795921071126,1.3963153650334048,DFB
55852.184,1.070858285629197,3.060906455804893,1.4434584159260508,DFB
55863.069,1.1541883584354322,2.6313134682612684,1.6594590922229613,DFB
55864.432,1.1380342282947395,2.5759440917795997,1.6365340359342861,DFB
55874.255,1.0165816475901124,2.2344840601859244,1.6205771952786912,DFB
55875.909,1.0016214133480745,2.2337134721222403,1.5999911796363169,DFB
55877.227,0.9925514307548934,2.2224903945112113,1.6505536176146853,DFB
55878.313,0.9901474106964006,2.21010263804957,1.6811533639354168,DFB
55879.164,0.9916122403044595,2.2069543459152605,1.6878987532990641,DFB
55880.308,0.9789751804629594,2.2293601902050058,1.6612924137462326,DFB
55882.067,0.9834907969941723,2.1940418253948213,1.6368660836378661,DFB
55883.18,0.983823955320334,2.1851091859835265,1.6414480191861125,DFB
55884.29,0.9814024179035685,2.173419163510536,1.6628499562452659,DFB
55885.922,0.9688682224000443,2.1258303959977645,1.700990378050219,DFB
55887.069,0.9615178965009978,2.0846206410135717,1.68794756766319,DFB
55888.216,0.9535897259146474,2.0396185715146133,1.680439178837594,DFB
55890.05,0.935321647955999,1.9644309726378808,1.7140839975032236,DFB
55891.236,0.938257661068054,1.9071473993758838,1.7372929927606304,DFB
55892.983,0.9420257171503659,1.809516733558115,1.7145307429992458,DFB
55894.139,0.9234069417831862,1.7308920866184245,1.7732044065245993,DFB
55895.283,0.9165266827344917,1.645897721338328,1.8747765853016873,DFB
55896.192,0.9070017857118674,1.579258051713239,1.8778393162289866,DFB
55897.337,0.8940740266644698,1.4740083733445495,1.8858395012123634,DFB
55899.013,0.8761430940155194,1.3265733178406909,1.9037159443814446,DFB
55900.142,0.8741507946032256,1.226925985767555,1.8931570743014103,DFB
55901.957,0.8906732697060327,1.0570064751275805,1.9100885867732635,DFB
55904.991,0.8842383365947263,0.8540115487380018,1.917734619830159,DFB
55906.228,0.8830533879782292,0.7954165002251741,1.9287625961095036,DFB
55908.992,0.8760656712014356,0.6715863418196745,1.9466622405618,DFB
55911.017,0.857624968592219,0.5589376211483889,1.9760044380066415,DFB
55912.149,0.8350703270104916,0.502347553450077,1.9425470163758825,DFB
55913.24,0.8131781381529293,0.45379561965760656,1.8920138068121084,DFB
55914.903,0.8071621192765376,0.4191095804425413,1.8640698667120619,DFB
55915.003,0.8070977946924732,0.41856521892467924,1.8629131461289816,DFB
55916.29,0.8021433723232325,0.40898459130126597,1.8837951159141477,DFB
55917.788,0.7906649037913704,0.4105000182797478,1.8682931363889514,DFB
55919.0,0.7871654865289419,0.4085098932178448,1.8304953497276288,DFB
55920.121,0.7828653899436779,0.4157702772047448,1.7998428618783755,DFB
55921.935,0.7892164477364265,0.4065078084809333,1.7114911339744936,DFB
55923.068,0.7939691357568534,0.40273348571133427,1.7151203112398357,DFB
55925.01,0.7964007501100546,0.3928410503198765,1.7235886696174956,DFB
55925.112,0.7965448422298624,0.3912080296823738,1.722735401963237,DFB
55926.922,0.8239690984351875,0.38631050323966865,1.6540684752344257,DFB
55928.111,0.8421675838791683,0.39205348718196503,1.6343390445264612,DFB
55930.873,0.8841530636456196,0.3881423277388184,1.5065837750234337,DFB
55932.019,0.900979943170062,0.3708054323290315,1.447084564013832,DFB
55933.121,0.9148039481549677,0.3140082622652011,1.3660877696022993,DFB
55934.92,0.9549004054761058,0.21012119159696666,1.255916184513166,DFB
55934.981,0.9569719715420265,0.2051352897045616,1.2534086686745172,DFB
55935.795,0.9727007808069704,0.1788277607781168,1.2081018782846933,DFB
55936.074,0.9782650116546463,0.168683254027803,1.2022880901735171,DFB
55936.989,0.9987627786538383,0.16113597466848337,1.1616512430976567,DFB
55938.075,1.0213338207379945,0.16850723144268848,1.1213905485047093,DFB
55939.101,1.0473305204688637,0.16539019114713008,1.1210578859587017,DFB
55940.09,1.0559998490053069,0.15865041332430294,1.1276612737664482,DFB
55941.861,1.058595861765393,0.09322294607002339,1.1328379960279946,DFB
55942.044,1.0585866255911498,0.08860168555966293,1.125429680234124,DFB
55943.809,1.0642429413842676,0.02220620353155231,1.02762928102658,DFB
55945.039,1.0748180470606519,-0.017418983971758752,0.9566510097417005,DFB
55946.978,1.0915376929547052,-0.06724819211575395,0.895719741466249,DFB
55948.148,1.1019338277648103,-0.08803083288474396,0.8629403455630239,DFB
55949.095,1.1104281311935924,-0.08992121963079465,0.8160435661003957,DFB
55949.837,1.1086584160719872,-0.115283130935565,0.8257674004882887,DFB
55951.129,1.101735099262522,-0.14911221756040022,0.8373368948092025,DFB
55952.907,1.1055117388045663,-0.19453998005299777,0.9342038919660535,DFB
55953.964,1.1034199817715682,-0.18378046341160426,0.9193543494159298,DFB
55955.154,1.1035922331228412,-0.15690727384664527,0.7960108205573161,DFB
55955.859,1.0970861699344288,-0.1491283694062596,0.7565332097763834,DFB
55956.872,1.0913283820965163,-0.15641936077125634,0.7352284344478529,DFB
55957.81,1.0808870034919897,-0.1496695397930708,0.69745153026135,DFB
55958.093,1.0766780445288444,-0.14445723765351792,0.6750262288788246,DFB
55960.008,1.053538027796089,-0.12315046051184092,0.6327806130272248,DFB
55961.131,1.0410064971329214,-0.09163530601942872,0.5925813359419668,DFB
55962.048,1.0272715884314896,-0.07535704735876222,0.5662860823570668,DFB
55963.124,1.004983127672533,-0.045018852538339024,0.5096047926101637,DFB
55964.793,0.9743175413742026,0.03041309052907046,0.45157632651173707,DFB
55966.087,0.9440784863114765,0.048507003311915875,0.441922019316442,DFB
55967.06,0.9239241870536737,0.023716200261835574,0.4098130665938133,DFB
55968.682,0.9024048354978653,-0.002174740603534136,0.3827782775816638,DFB
55970.027,0.9007828436074562,-0.038700341444498576,0.34499963178430354,DFB
55971.849,0.9138012193318619,-0.05441682480997862,0.28547405423431577,DFB
55972.723,0.9263186750016127,-0.03979433330726305,0.2410767998480863,DFB
55973.837,0.9393075302310698,-0.04421146044578618,0.1498601360152559,DFB
55974.849,0.940348647482199,-0.05145864533740498,0.06426671031736635,DFB
55976.82,0.9100527737224383,-0.04242288094198787,-0.12403281594262808,DFB
55977.976,0.9020771006689972,0.017890291024953132,-0.2521432655511308,DFB
55978.866,0.8917264229593584,0.06033075897575098,-0.30982342419524195,DFB
55980.025,0.8699047336368058,0.12046055028899341,-0.3437051527923271,DFB
55981.894,0.8507797844621934,0.21136725472271728,-0.5088060406425049,DFB
55983.003,0.8184461581293214,0.27057418819667156,-0.5896150478195892,DFB
55984.833,0.7827992513211902,0.3243967246390582,-0.6521955843872053,DFB
55986.039,0.7569655603872486,0.35033033308865213,-0.6836796791819819,DFB
55989.006,0.6944355058317211,0.42101846308841234,-0.7313118669187952,DFB
55990.734,0.6646626906317767,0.4393795862421709,-0.7496715673919032,DFB
56002.752,0.3659289386029071,0.6130054255075418,-0.8202742617677857,DFB
56003.846,0.35881771388093886,0.6062771493143255,-0.9341927797186017,DFB
56004.868,0.3586119725113009,0.6129842723011278,-1.0247539856920849,DFB
56005.951,0.3609111659445865,0.6125904836972237,-1.0787581310932388,DFB
56006.767,0.3560942151292336,0.6102307520025725,-1.1029822797931572,DFB
56009.843,0.3817021537073951,0.6314270830130663,-1.2189844519759967,DFB
56012.905,0.3827689499614136,0.6244131593142452,-1.262810284820643,DFB
56015.841,0.4010006624166107,0.6350537324905725,-1.224897918440649,DFB
56017.817,0.4111747978013926,0.6402668482902208,-1.1433542567415929,DFB
56019.768,0.40059153681259,0.702925234246758,-1.1666949526316384,DFB
56029.723,0.24154458394995876,0.8992539688168762,-1.1849853239373611,DFB
56030.891,0.2200323126287438,0.9211230441700078,-1.180073819107655,DFB
56032.58,0.19613373379506852,0.9458831667410157,-1.2016176262467306,DFB
56034.635,0.17403477526783503,0.9926120095098685,-1.2117999916822637,DFB
56035.817,0.190281017798176,1.0082991529666148,-1.2182861001704177,DFB
56041.685,0.17309270341093014,0.9828212716134143,-1.199636466768611,DFB
56043.535,0.14807155695433924,0.9739385312917767,-1.1661843215299272,DFB
56045.767,0.0881960574235738,0.8966609222327275,-1.070570890567037,DFB
56046.801,0.06972345085563145,0.8913088432387046,-1.0763644079464458,DFB
56054.474,-0.08376432316654024,0.8891580979689901,-1.0035484913020323,DFB
56059.58,-0.12789249224218363,0.8184951127811786,-1.0051670611219863,DFB
56062.697,-0.15802992279741537,0.8377774222370353,-0.9979608827055886,DFB
56063.747,-0.1686944693626255,0.8533439979803772,-0.9787515084010096,DFB
56076.707,-0.36733959004752564,0.8692329442680865,-0.6372272277679666,DFB
56107.517,-0.6254870850272334,0.5451597644046745,-0.27524185631052056,DFB
56109.451,-0.6507319705035548,0.5517042775606686,-0.34260659629222995,DFB
56110.722,-0.646353381161101,0.5408358177816602,-0.3963192170985502,DFB
56112.544,-0.620827547001801,0.5066311741676591,-0.3951136131731224,DFB
56113.72,-0.6196776738637158,0.5013372696400533,-0.40365042697890946,DFB
56115.621,-0.6099079104491643,0.4930487144531391,-0.3579976401416281,DFB
56118.272,-0.5916155078794126,0.4109742911217107,-0.28040796217134395,DFB
56129.671,-0.5478007205329568,0.1140118794696213,-0.05888460899920451,DFB
56131.261,-0.5465305035496504,0.0926044209893363,-0.05101458566289896,DFB
56133.273,-0.5333616480043678,0.050793842039305724,-0.0301144991090919,DFB
56135.265,-0.4895444391165854,0.06649472536407386,-0.16914446144356934,DFB
56136.449,-0.4779559609507058,0.056797784108188,-0.24372127158372378,DFB
56139.387,-0.44487853523720605,0.05579802540837621,-0.41978810518518067,DFB
56142.475,-0.42583605267575086,0.09964820856478444,-0.4599693275007822,DFB
56143.625,-0.42579867220492207,0.12980577451623393,-0.4533236636191361,DFB
56145.322,-0.4209041376928564,0.13931368663137314,-0.4361852582708275,DFB
56147.269,-0.4072204416478399,0.1931377825449862,-0.399301508843735,DFB
56148.349,-0.39757256866774743,0.2277964891065989,-0.3894012199424123,DFB
56149.261,-0.3920654897167985,0.22702211322112323,-0.3519982388025088,DFB
56150.479,-0.3806701620062539,0.23601929062140314,-0.28823047272867586,DFB
56152.203,-0.3641188284174521,0.19732951012357794,-0.2067730366168157,DFB
56153.569,-0.35458625389780557,0.1780833515840594,-0.16521661222917136,DFB
56155.267,-0.3332873559630779,0.13477240413779532,-0.1101006613288612,DFB
56156.361,-0.32017388020116255,0.10398995217512311,-0.11376404638872167,DFB
56157.503,-0.3016499017576471,0.06960884863273718,-0.05706599971360761,DFB
56159.295,-0.273915547711656,0.03252564763659357,-0.03723648471567363,DFB
56161.228,-0.2668651799737599,-0.030383283406118733,-0.05044152563345462,DFB
56162.336,-0.2688902310745429,-0.07390989848617881,-0.02297053145447363,DFB
56163.48,-0.2712273654005508,-0.12537663148607578,0.09281827394686834,DFB
56167.257,-0.2911216271118873,-0.28221996213907335,0.5557301790204048,DFB
56176.208,-0.266988968614791,-0.2998632341860072,0.8872344093798314,DFB
56178.206,-0.2796636690868894,-0.32765487755631,0.9089370790828688,DFB
56179.377,-0.2802357611769574,-0.38383279396897896,0.843916942865327,DFB
56181.232,-0.2880656181064228,-0.41640271137346774,0.7490752837996013,DFB
56183.189,-0.30393493280885553,-0.4391189117979275,0.6983991017059039,DFB
56185.216,-0.31162781706195847,-0.45899109646629555,0.7348336152988797,DFB
56186.248,-0.3188684001108751,-0.45359683285777885,0.7412234847764562,DFB
56188.22,-0.3162363200360143,-0.42164051650058687,0.6985677470600437,DFB
56190.206,-0.30216052817472183,-0.4054514282198087,0.6632341321076339,DFB
56192.422,-0.31936226088410924,-0.47136105621211677,0.7038017930593972,DFB
56248.188,-0.8894719420871215,-0.07161518535553929,0.25650898333277466,DFB
56249.344,-0.8835511166704885,-0.06182288077451336,0.17300503290164165,DFB
56251.065,-0.8816912108830821,-0.08390325197973018,0.1080321546306926,DFB
56252.182,-0.8729427582395255,-0.04178007788518328,0.012412080413429963,DFB
56254.186,-0.8495933111417234,0.0017074023743536416,-0.059991318786158127,DFB
56255.271,-0.8368822874452863,0.03629520871935937,-0.10570958045882783,DFB
56258.126,-0.836662478321711,0.12508687473690788,-0.3011340935667221,DFB
56259.26,-0.8451476974047838,0.14601101764074165,-0.2770041883020739,DFB
56261.11,-0.8717736679500049,0.19345292492281324,-0.1756439607510645,DFB
56262.238,-0.8604927659654766,0.2214861748945648,-0.12572302302261187,DFB
56263.313,-0.8609568952627017,0.2166955334450898,-0.14007704712028912,DFB
56264.962,-0.8721480898522567,0.23281738428608154,-0.22192695016615885,DFB
56265.044,-0.8714612233767541,0.23776396397722446,-0.2315215306611972,DFB
56265.966,-0.870602841245218,0.2531554244217019,-0.2962462197725898,DFB
56267.134,-0.8542072123242117,0.27902922731261964,-0.36722767009141266,DFB
56268.988,-0.8562220471983089,0.25688857336614357,-0.2997809906289223,DFB
56270.967,-0.8577297936802134,0.20321411221437044,-0.24986884493929887,DFB
56272.228,-0.8624976214295828,0.19042133377068202,-0.23070219614453394,DFB
56295.036,-0.8042849416332193,0.007502428014215981,-0.03594002689183647,DFB
56302.102,-0.7787516575781612,-0.06965978340923681,0.08462201616805559,DFB
56309.995,-0.7499945901055527,-0.15221304748505568,0.23043003320281494,DFB
56314.981,-0.7478332922272333,-0.22237042726369385,0.30700590197560995,DFB
56327.769,-0.7294822525148779,-0.41841082138094615,0.5278630172760623,DFB
56330.047,-0.7227553862578164,-0.42832370530089037,0.6213825269008716,DFB
56331.13,-0.7048397471313147,-0.48602724643935113,0.7998060325849503,DFB
56332.971,-0.6780160241520604,-0.5945882142540473,1.0765234844416156,DFB
56334.069,-0.670028579976864,-0.6056844161645704,1.1439542739864088,DFB
56336.878,-0.6332430285130108,-0.6668512794632856,1.3077792766078786,DFB
56338.848,-0.5873613631437262,-0.6889999207704113,1.4332907676710105,DFB
56339.707,-0.5701930330615109,-0.6731152652015174,1.4814376444843396,DFB
56341.021,-0.533790532419794,-0.6683816711823222,1.4797467064970733,DFB
56352.015,-0.2589517566643995,-0.6847655241365458,0.9493907596149592,DFB
56353.793,-0.21700229217024106,-0.6897820515828971,0.9838867201841063,DFB
56354.949,-0.19945711865074503,-0.7212714255933056,1.0704265963208432,DFB
56356.886,-0.177382329326868,-0.7709650677940862,1.2043238118464672,DFB
56358.02,-0.18090136452063693,-0.7628500085746694,1.2090500300757079,DFB
56364.779,-0.2503275857190483,-0.4909710159382627,0.8308410796907577,DFB
56368.876,-0.29613610143575925,-0.3425616407892425,0.6150290474197582,DFB
56369.976,-0.3209793508713385,-0.30951193026460627,0.5723494126519972,DFB
56371.782,-0.3732115327364666,-0.32639050011281984,0.4313307922943729,DFB
56373.755,-0.43585060960458855,-0.3137182018496366,0.34298580665682143,DFB
56374.853,-0.46841341113314244,-0.2988507201795517,0.27723154986180787,DFB
56376.859,-0.5025034142868737,-0.3007757509237755,0.21245842134239304,DFB
56377.967,-0.5072001421215033,-0.3049520533754311,0.13754086880099908,DFB
56379.604,-0.516793746894828,-0.2818963918994072,0.039231382828891194,DFB
56380.826,-0.5148986042290331,-0.2376503969038328,0.0031693141305186197,DFB
56382.692,-0.5053981908358828,-0.20272913811006754,-0.021055075828427562,DFB
56383.884,-0.49209221560500394,-0.15967037880775073,-0.0800753553685743,DFB
56385.666,-0.5109491348146138,-0.09084836208616123,-0.09751022006518346,DFB
56386.855,-0.5402723430465158,-0.07284171069104996,-0.07592718418286562,DFB
56388.64,-0.5788911726358771,-0.09335161519149013,0.005831612593207525,DFB
56389.93,-0.6051208693730977,-0.15239698565405102,0.051968675381642064,DFB
56391.82,-0.6152728606286829,-0.2349003235256474,0.08596865406028173,DFB
56400.831,-0.606841596581569,-0.30073108345273547,-0.15547707092324778,DFB
56402.725,-0.6241918178821748,-0.24689836188909106,-0.17833246349163773,DFB
56404.683,-0.6201971343222777,-0.1744028076062767,-0.17885448549179211,DFB
56406.698,-0.6078291306839623,-0.1585573846336428,-0.23666989389580345,DFB
56407.868,-0.6093298982052844,-0.158466437738879,-0.2698769568056486,DFB
56409.64,-0.6124603599062104,-0.1572580885541853,-0.3452522091003859,DFB
56410.86,-0.6110502571305464,-0.1695088732242493,-0.34082249172596063,DFB
56412.525,-0.6193452776580496,-0.191834119557238,-0.36054783467606166,DFB
56413.68,-0.6106423065464684,-0.21959433202981796,-0.34767479881040075,DFB
56414.831,-0.6070357360231974,-0.19861744436143922,-0.35112554398198875,DFB
56422.708,-0.6765494921011395,-0.24259248222937374,-0.3217444015365027,DFB
56424.67,-0.6885635407436465,-0.23014210083841702,-0.23247767416711745,DFB
56426.749,-0.7169467784079431,-0.159119242636949,-0.11843513072969303,DFB
56427.788,-0.7400101981569653,-0.16433322763920055,-0.1198458441427886,DFB
56441.722,-0.9228654661036552,-0.22651444404417972,0.014690881536828845,DFB
56443.612,-0.9625681039653664,-0.16772149216575424,-0.06182886774521337,DFB
56444.729,-0.9943545561928266,-0.16687127479714178,-0.09315519376393012,DFB
56445.596,-0.9998569604722706,-0.17005956515689766,-0.08476983821807044,DFB
56452.301,-0.9296870034697449,-0.060303575777720296,-0.20783491341813473,DFB
56463.714,-0.9428109763561808,-0.04285624611285112,-0.11235305833060041,DFB
56465.618,-0.9227182699355507,-0.007571432480778667,-0.12196104602215127,DFB
56467.489,-0.8841861565616638,0.02358154930405253,-0.10722731237901299,DFB
56468.699,-0.8601234825952315,0.07095855311867225,-0.11779648853467305,DFB
56470.363,-0.8310999858447076,0.10302400736313094,-0.08868130983852225,DFB
56471.653,-0.8160810366482601,0.12454428230551721,-0.1347268182644987,DFB
56473.343,-0.8025382981693057,0.16024326975781203,-0.2009640067958895,DFB
56474.586,-0.7858039802692243,0.13581018204248588,-0.1999745434848824,DFB
56476.464,-0.786273069059229,0.10677933903154543,-0.10645410339674048,DFB
56477.615,-0.7775977933474926,0.11425042445447753,-0.09838184601347588,DFB
56479.583,-0.7768326166264777,0.10760973222517622,-0.04455977504601255,DFB
56481.475,-0.7571642204412756,0.02614963266467429,-0.009669418393598181,DFB
56483.325,-0.7425645325437176,0.05355830611194265,-0.08200333031088977,DFB
56485.616,-0.7660398540854638,0.013363550377284148,0.021254793919469533,DFB
56488.288,-0.7958947077000511,0.00828303075210823,-0.006006932775746451,DFB
56490.635,-0.8244695010224442,0.03555480583487844,-0.07344637351164002,DFB
56492.302,-0.8227768169644862,-0.002810548653092447,-0.08362949926495473,DFB
56493.57,-0.8293540606022751,-0.04768193011609711,-0.1277560205227249,DFB
56494.664,-0.8312528937928412,-0.0999031850339996,-0.07783492970822511,DFB
56496.292,-0.8184844636916645,-0.14286068392110107,-0.03989225436786799,DFB
56498.256,-0.7941998350698721,-0.15988344582587033,-0.00478887997429308,DFB
56501.26,-0.7023298877663069,-0.16735453531080663,-0.08899028126425594,DFB
56504.243,-0.5898958005138998,-0.1120583500927369,-0.05558566970460555,DFB
56506.289,-0.5272233892109106,-0.07212255974193288,-0.1585164356897282,DFB
56507.634,-0.48514219115439344,-0.09210222942321415,-0.2794568453501007,DFB
56509.289,-0.44078531534190635,-0.1077233320500601,-0.367098536338641,DFB
56511.325,-0.41521380851634637,-0.10428440267764139,-0.4367923049523281,DFB
56513.295,-0.4259760698658474,0.0027882728891929173,-0.6507212093623571,DFB
56514.506,-0.43664694707599927,0.06143986139290581,-0.7316659810833382,DFB
56517.239,-0.4532563512112908,0.12435361418058812,-0.8296346378934747,DFB
56519.272,-0.5123809441697695,0.13775225989694265,-0.8749288494235039,DFB
56521.303,-0.5526317171713628,0.17862891063815434,-0.926683495118051,DFB
56524.264,-0.5955464772450625,0.21936642981150095,-0.9479562593566155,DFB
