MJD,PC1_gp_mean,PC1_gp_std
50436.067,-6.754959832638586e-05,0.03871958188364234
50437.067,-0.002526353331568339,0.03893983581504119
50438.067,-0.0052528600234149885,0.03903043284994488
50439.067,-0.00819613181163022,0.038990335886699534
50440.067,-0.011302256112446696,0.03882170657811032
50441.067,-0.014515200077879223,0.038529800691007914
50442.067,-0.017777676017957492,0.038122791987605306
50443.067,-0.021032001810065034,0.037611524743497014
50444.067,-0.024220941166975242,0.03700919509585624
50445.067,-0.027288509766517366,0.03633096230553545
50446.067,-0.0301807346187418,0.0355934930283432
50447.067,-0.03284635561709273,0.03481444521373065
50448.067,-0.0352374599420817,0.034011903658159585
50449.067,-0.037310041811914024,0.03320378670726437
50450.067,-0.039024481957117045,0.032407252812671566
50451.067,-0.040345943089388214,0.0316381454880795
50452.067,-0.04124467949480517,0.030910523536824455
50453.067,-0.041696260667560665,0.030236327192687252
50454.067,-0.041681710575809036,0.029625226711784577
50455.067,-0.041187565683911215,0.029084685564321533
50456.067,-0.04020585621829808,0.02862024553538061
50457.067,-0.03873401633572265,0.028236008672108633
50458.067,-0.03677472981685133,0.027935256818402757
50459.067,-0.03433571865468111,0.027721120461270756
50460.067,-0.031429482431538515,0.02759719107334714
50461.067,-0.028072996681272697,0.02756796919298999
50462.067,-0.024287378520776396,0.02763905572400051
50463.067,-0.020097527718035784,0.02781702582411989
50464.067,-0.015531751057817313,0.028108970790514755
50465.067,-0.010621377389959484,0.028521748328432628
50466.067,-0.0054003701214720866,0.029061036428380968
50467.067,9.505683273423414e-05,0.029730328083620288
50468.067,0.005826814467609066,0.03053002025625014
50469.067,0.011755301210545315,0.03145673345072766
50470.067,0.01783974923268267,0.032502951290429814
50471.067,0.024038552189910963,0.033657006776158196
50472.067,0.03030957297313723,0.03490338248566035
50473.067,0.03661043094078417,0.03622325125544295
50474.067,0.042898768930199394,0.037595167919485
50475.067,0.049132501076633445,0.038995828093634236
50476.067,0.05527004308986859,0.040400828178728074
50477.067,0.061270527134123086,0.041785382771854916
50478.067,0.0670940038151287,0.04312497530483965
50479.067,0.07270163399201644,0.04439593214413521
50480.067,0.07805587319800428,0.04557591932779033
50481.067,0.0831206513743052,0.04664436566747497
50482.067,0.08786155040206053,0.04758281756276954
50483.067,0.09224598156747273,0.04837523084913257
50484.067,0.09624336462965273,0.04900820425864555
50485.067,0.09982530959651963,0.04947115818809554
50486.067,0.1029658016719899,0.049756461745009736
50487.067,0.10564138914080093,0.049859510602262555
50488.067,0.10783137323056723,0.04977875805324125
50489.067,0.10951799826023415,0.04951570178296161
50490.067,0.11068663967648561,0.04907482918838664
50491.067,0.11132598692106625,0.04846352451108077
50492.067,0.11142821748739659,0.04769194149330966
50493.067,0.1109891580373869,0.046772845626229034
50494.067,0.11000842807946007,0.045721430195651516
50495.067,0.10848956147361423,0.04455511008629384
50496.067,0.10644010094219761,0.04329329648109074
50497.067,0.10387166083485377,0.04195715395313862
50498.067,0.10079995362711007,0.040569338743103214
50499.067,0.09724477602365095,0.03915371303811507
50500.067,0.0932299510838604,0.03773502478760223
50501.067,0.0887832234782182,0.036338536383505766
50502.067,0.08393610580444896,0.034989579530666996
50503.067,0.07872367482253669,0.03371301013249196
50504.067,0.07318431748463876,0.032532539698342515
50505.067,0.06735942771326042,0.03146993327585405
50506.067,0.06129305599011903,0.030544092066681326
50507.067,0.05503151492870233,0.02977008139187221
50508.067,0.04862294508470677,0.029158213135085577
50509.067,0.04211684627971771,0.02871332833343693
50510.067,0.03556358064517549,0.02843442805199156
50511.067,0.029013854408452368,0.028314755070957924
50512.067,0.022518186116231,0.028342342231018308
50513.067,0.016126369501480917,0.028500945212249572
50514.067,0.009886939532534876,0.02877120587390763
50515.067,0.003846650324366978,0.02913187144565243
50516.067,-0.0019500264634795188,0.02956092385169793
50517.067,-0.007461374371963455,0.03003653119657285
50518.067,-0.012648868108594138,0.030537794098983606
50519.067,-0.017477565445411705,0.03104530527772079
50520.067,-0.021916448562934468,0.0315415655836702
50521.067,-0.025938709308035827,0.0320113062758284
50522.067,-0.029521973915242604,0.03244176205551267
50523.067,-0.03264846392345131,0.03282292823791262
50524.067,-0.03530509127430225,0.03314782255760052
50525.067,-0.03748348687348535,0.03341275949130335
50526.067,-0.03917996320023821,0.03361763307267983
50527.067,-0.040395412831508506,0.03376619245409942
50528.067,-0.04113514597480037,0.03386628204324144
50529.067,-0.04140867124863492,0.033930004185929966
50530.067,-0.041229424985269374,0.03397374720366911
50531.067,-0.04061445523364268,0.03401800697635317
50532.067,-0.03958406739199504,0.034086920765667446
50533.067,-0.03816143898407604,0.03420743548439875
50534.067,-0.036372211499758625,0.03440805932911463
50535.067,-0.03424406744433518,0.03471720412199957
50536.067,-0.03180630077978688,0.035161215263757976
50537.067,-0.029089388799469124,0.035762289262857315
50538.067,-0.02612457316302478,0.036536559431779726
50539.067,-0.0229434573430451,0.03749264683296537
50540.067,-0.019577627114791676,0.03863090294263758
50541.067,-0.016058299974002023,0.03994342880345921
50542.067,-0.012416008516696138,0.04141479448266761
50543.067,-0.008680321882104101,0.0430232616114383
50544.067,-0.0048796083695589855,0.04474226468390101
50545.067,-0.0010408413171663418,0.04654193012967711
50546.067,0.002810550701194499,0.048390476906560606
50547.067,0.00665078931976659,0.050255415474407025
50548.067,0.010457808402863674,0.052104521423008573
50549.067,0.014211274501578745,0.053906597792055415
50550.067,0.017892568444917836,0.05563205816334189
50551.067,0.02148473151571287,0.05725336693531531
50552.067,0.0249723803072753,0.058745369918063804
50553.067,0.028341594887474182,0.060085542013520864
50554.067,0.03157978530594148,0.061254171954299
50555.067,0.03467554176369771,0.06223449815736688
50556.067,0.037618473921812196,0.06301280513517221
50557.067,0.04039904485869929,0.06357848657748136
50558.067,0.043008405098795346,0.06392407896632665
50559.067,0.04543823193538434,0.06404526816330111
50560.067,0.04768057896599423,0.06394087058172282
50561.067,0.04972774036040528,0.0636127901351932
50562.067,0.05157213390058369,0.0630659519887587
50563.067,0.05320620628141496,0.062308214110997864
50564.067,0.054622363554245365,0.06135025763673688
50565.067,0.055812928945568656,0.0602054570107519
50566.067,0.056770129604363666,0.05888973069979356
50567.067,0.057486113137063206,0.05742137282793754
50568.067,0.057952994091895346,0.05582086528337963
50569.067,0.058162929866772704,0.05411066851718478
50570.067,0.058108224848581844,0.052314987249525984
50571.067,0.057781460957316184,0.050459504482332974
50572.067,0.05717565217565888,0.048571073549087226
50573.067,0.056284420101956716,0.04667735359947763
50574.067,0.05510218707952809,0.044806369542442444
50575.067,0.05362438303429232,0.04298597439467272
50576.067,0.0518476618010708,0.04124319251963378
50577.067,0.049770122440764265,0.03960342971353279
50578.067,0.04739153084905393,0.038089554210283615
50579.067,0.044713536834401345,0.03672088383999575
50580.067,0.041739881799973844,0.03551215700588359
50581.067,0.038476592200830745,0.03447260986077601
50582.067,0.034932154063433356,0.03360531228848554
